"OBJ.VEGOBJEKT-ID";"OBJ.TYPE-ID";"OBJ.VERSJON";"MET.FØRSTE FOREKOMST";"MET.OPPRETTET DATO";"OBJ.STARTDATO";"OBJ.SLUTTDATO";"OBJ.SIST MODIFISERT";"EGS.BOMSTASJONSTYPE.9390";"EGS.NAVN BOMPENGEANLEGG.10714";"EGS.NAVN BOMSTASJON.1078";"EGS.VEDTATT TIL ÅR.9413";"EGS.LINK TIL BOMSTASJON.10715";"EGS.INNKREVNINGSRETNING.9414";"EGS.BOMSTASJON_ID.9595";"EGS.OPERATØR_ID.11883";"EGS.TAKST LITEN BIL (KR).1820";"EGS.TAKST STOR BIL (KR).1819";"EGS.TIDSDIFFERENSIERT TAKST.9409";"EGS.RUSHTIDSTAKST LITEN BIL (KR).9410";"EGS.RUSHTIDSTAKST STOR BIL (KR).9411";"EGS.RUSHTID MORGEN, FRA.9407";"EGS.RUSHTID MORGEN, TIL.9408";"EGS.RUSHTID ETTERMIDDAG, FRA.9405";"EGS.RUSHTID ETTERMIDDAG, TIL.9406";"EGS.TIMESREGEL.9412";"EGS.TIMESREGEL, VARIGHET (MIN).10952";"EGS.TIMESREGEL, PASSERINGSGRUPPE.10951";"EGS.GRATIS GJENNOMKJØRING VED HC-BRIKKE.9404";"EGS.ETABLERINGSÅR.10271";"EGS.TILLEGGSINFORMASJON.11565";"EGS.PROSJEKTREFERANSE.11051";"EGS.PROSJEKTINTERNOBJEKT_ID.12289";"EGS.EIER.7992";"EGS.VEDLIKEHOLDSANSVARLIG.5799";"EGS.GEOMETRI, PUNKT.4752";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"VSR.VEGSYSTEMREFERANSE";"VSR.VEGKATEGORI";"VSR.FASE";"VSR.VEGNUMMER";"VSR.STREKNING";"VSR.DELSTREKNING";"VSR.FRA_METER";"VSR.TIL_METER";"LOK.VEGLENKESEKVENSID";"LOK.STARTPOSISJON";"LOK.SLUTTPOSISJON";"LOK.RETNING";"LOK.SIDEPOSISJON";"LOK.KJØREFELT";"LOK.TYPEVEG";"LOK.LENGDE";"REL.FORELDER";"REL.BARN";"GEO.GEOMETRI";"GEO.HØYDEREFERANSE";"GEO.DATAFANGSTDATO";"GEO.DATAFANGSTMETODE";"GEO.NØYAKTIGHET";"GEO.SYNBARHET";"GEO.DATAFANGSTMETODEHØYDE";"GEO.H-NØYAKTIGHET";"GEO.MAX-AVVIK"
"738960539";"45";"7";"1";"";"2025-05-25";"";"2025-09-18T14:08:51";"AutoPASS + automatisk";"Ferde AS - Førdepakken";"E39 Bruland (Førde Aust)";"2031";"www.fordepakken.no";"Med metrering";"3";"100114";"43";"79";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"600021";"Ja";"2016";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"";"Sunnfjord";"4647";"Vestland";"46";"RUTE4A";"9305 Sunnfjord 2021-2026,9305 Sunnfjord 2021-2026 (2021-2022),9305 Sunnfjord 2021-2026 (2022-2023),9305 Sunnfjord 2021-2026 (2023-),9354 Fjordane 2022-2027,9361 automasjon Vestland og Rogaland 2022-2025,9354 Fjordane 2022-2027 (2023-)";"EV39 S57D1 m8106";"Europaveg";"Eksisterende";"39";"57";"1";"8105,876";"8105,876";"384481";"0,09522508";"0,09522508";"WITH";"";"2";"enkelBilveg";"0";"";"";"POINT Z(15686.634 6846053.151 13.951)";"";"";"";"";"";"";"";""
"738960540";"45";"7";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Førdepakken";"Fv 481 Presteholten (Angedalsvegen)";"2031";"www.fordepakken.no";"Mot metrering";"4";"100114";"43";"79";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"600021";"Ja";"2016";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"";"Sunnfjord";"4647";"Vestland";"46";"";"4607 Sunnfjord sør 2023-2026,4611 Tunnel 2021-2025,E4654 Fjordane 2023-2028,4611 Tunnel 2025-2030";"FV601 S1D1 m1420";"Fylkesveg";"Eksisterende";"601";"1";"1";"1419,811";"1419,811";"384566";"0,14214209";"0,14214209";"WITH";"";"2";"enkelBilveg";"0";"";"";"POINT Z(14617.938 6847495.401 5.23)";"";"";"";"";"";"";"";""
"738960541";"45";"7";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Førdepakken";"Fv 484 Brulandsvellene (Vievegen)";"2031";"www.fordepakken.no";"Mot metrering";"5";"100114";"43";"79";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"600021";"Ja";"2016";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"";"Sunnfjord";"4647";"Vestland";"46";"";"4607 Sunnfjord sør 2023-2026,4611 Tunnel 2021-2025,E4654 Fjordane 2023-2028,4611 Tunnel 2025-2030";"FV600 S1D1 m467";"Fylkesveg";"Eksisterende";"600";"1";"1";"467,286";"467,286";"384339";"0,30633459";"0,30633459";"WITH";"";"2";"enkelBilveg";"0";"";"";"POINT Z(15399.711 6846937.793 7.736)";"";"";"";"";"";"";"";""
"748753675";"45";"5";"1";"";"2024-10-15";"";"2024-10-14T21:18:01";"AutoPASS + automatisk";"Vegfinans E6 Ringebu-Otta AS";"E6 Bjørkerusten";"2031";"www.vegfinans.no";"Begge retninger";"4";"100116";"18";"36";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2016";"";"";"";"";"";"POINT (214047.57 6848686.17)";"Nord-Fron";"3436";"Innlandet";"34";"RUTE6A";"9107 Gudbrandsdalen 2021-2025,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,Utgår 9107 Gudbrandsdalen 2025-2030,9107 Gudbrandsdalen 2025-2030,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV6 S48D1 m12222";"Europaveg";"Eksisterende";"6";"48";"1";"12221,998";"12221,998";"2562065";"0,82566248";"0,82566248";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(214047.503 6848685.91 282.814)";"";"";"pla";"50";"0";"";"-1";"-1"
"748753676";"45";"6";"1";"";"2024-10-15";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Vegfinans E6 Ringebu-Otta AS";"E6 Teigkampen";"2031";"www.vegfinans.no";"Begge retninger";"3";"100116";"38";"76";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2016";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (219683.002 6843750.274)";"Nord-Fron";"3436";"Innlandet";"34";"RUTE6A";"9107 Gudbrandsdalen 2021-2025,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,Utgår 9107 Gudbrandsdalen 2025-2030,9107 Gudbrandsdalen 2025-2030,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV6 S48D1 m3240";"Europaveg";"Eksisterende";"6";"48";"1";"3239,999";"3239,999";"2562128";"0,74148926";"0,74148926";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(219683.117 6843750.543 316.541)";"";"";"ukj";"100";"99";"";"-1";"-1"
"748753677";"45";"5";"1";"";"2024-10-15";"";"2024-10-14T21:18:01";"AutoPASS + automatisk";"Vegfinans E6 Ringebu-Otta AS";"E6 Hardvollsmorka";"2031";"www.vegfinans.no";"Begge retninger";"2";"100116";"28";"56";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2016";"";"";"";"";"";"POINT (225286.53 6837918.58)";"Sør-Fron";"3438";"Innlandet";"34";"RUTE6A";"9107 Gudbrandsdalen 2021-2025,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,Utgår 9107 Gudbrandsdalen 2025-2030,9107 Gudbrandsdalen 2025-2030,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV6 S47D1 m10740";"Europaveg";"Eksisterende";"6";"47";"1";"10739,655";"10739,655";"2411253";"0,36583012";"0,36583012";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(225286.617 6837918.473 252.884)";"";"";"pla";"50";"0";"";"-1";"-1"
"748753678";"45";"5";"1";"";"2024-10-15";"";"2024-10-14T21:18:01";"AutoPASS + automatisk";"Vegfinans E6 Ringebu-Otta AS";"E6 Odenrud";"2031";"www.vegfinans.no";"Begge retninger";"1";"100116";"41";"82";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2016";"";"";"";"";"";"POINT (230680.11 6835748.22)";"Sør-Fron";"3438";"Innlandet";"34";"RUTE6A";"9107 Gudbrandsdalen 2021-2025,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,Utgår 9107 Gudbrandsdalen 2025-2030,9107 Gudbrandsdalen 2025-2030,Tunnelkontrakt drift øst 1,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV6 S47D1 m4582";"Europaveg";"Eksisterende";"6";"47";"1";"4582,399";"4582,399";"2411244";"0,09197154";"0,09197154";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(230680.326 6835747.798 197.178)";"";"";"pla";"50";"0";"";"-1";"-1"
"759190581";"45";"4";"1";"";"2024-05-31";"";"2025-05-23T14:45:05";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Skaunveien";"2031";"harstadpakken.no";"Begge retninger";"2";"100112";"18";"27";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"590004";"Nei";"2016";"";"";"";"Kommune";"Statens vegvesen";"POINT Z(563109.83 7630646.4 37.251)";"Harstad";"5503";"Troms";"55";"";"";"KV1458 S1D1 m179";"Kommunal veg";"Eksisterende";"1458";"1";"1";"179,207";"179,207";"2678204";"0,79646018";"0,79646018";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(563112.749 7630642.405 37.581)";"fot";"2016-12-05";"ukj";"0";"0";"";"0";"-1"
"759748095";"45";"5";"1";"";"2024-10-15";"";"2024-10-14T21:18:01";"AutoPASS + automatisk";"Vegfinans E6 Ringebu-Otta AS";"Fv. 312 Moastugu";"2031";"www.vegfinans.no";"Begge retninger";"6";"100116";"14";"28";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2016";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT Z(212181.25 6849779.13 305.315)";"Sel";"3437";"Innlandet";"34";"";"I01E Innlandet fylkeskommune driftskontrakt Elektro 2021-2026,3411 Nord Gudbrandsdalen 2022 - 2025,3411 Nord Gudbrandsdalen 2025 - 2031";"FV2522 S8D1 m43";"Fylkesveg";"Eksisterende";"2522";"8";"1";"42,926";"42,926";"1060624";"0,48411136";"0,48411136";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(212176.684 6849775.371 305.673)";"fot";"2016-05-23";"sat";"10";"0";"sat";"10";"-1"
"759748096";"45";"5";"1";"";"2024-10-15";"";"2024-10-14T21:18:01";"AutoPASS + automatisk";"Vegfinans E6 Ringebu-Otta AS";"Fv. 312 Hesteskobakken";"2031";"www.vegfinans.no";"Begge retninger";"5";"100116";"21";"42";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2016";"";"";"";"";"";"POINT (225248.91 6838946.97)";"Nord-Fron";"3436";"Innlandet";"34";"";"I01E Innlandet fylkeskommune driftskontrakt Elektro 2021-2026,3411 Nord Gudbrandsdalen 2022 - 2025,3411 Nord Gudbrandsdalen 2025 - 2031";"FV2522 S5D1 m401";"Fylkesveg";"Eksisterende";"2522";"5";"1";"400,504";"400,504";"1060622";"0,22882761";"0,22882761";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(225249.351 6838946.065 239.228)";"";"";"pla";"50";"0";"";"-1";"-1"
"760571953";"45";"10";"1";"";"2025-04-03";"";"2025-04-03T15:17:33";"AutoPASS + automatisk";"Fjellinjen AS";"Påkjøring E18 fra Lysakerlokket";"2032";"www.fjellinjen.no";"Med metrering";"65";"100140";"40";"113";"Ja";"46";"150";"06:30:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"230307";"Ja";"";"";"109416";"";"Stat, Statens vegvesen";"Kommune";"";"Bærum";"3201";"Akershus";"32";"RUTE3";"9151 Stor-Oslo veglys 2023-2027,9101 Drammen 2022-2023,9101 Drammen 2023-2027,9161 Oslo Elektro 2023-2028,9165 Stor Oslo Trafikksignalanlegg 2023-2028,Rekkverksvedlikehold Øst 2 Oslo Viken 2025-2026,Vegoppmerking Oslo 2024-2026";"EV18 S54D1 m204 KD6 m560";"Europaveg";"Eksisterende";"18";"54";"1";"559,788";"559,788";"443317";"0,94395676";"0,94395676";"WITH";"";"";"rampe";"0";"";"";"POINT Z(255865.706 6649618.482 12.518)";"";"";"";"";"";"";"";""
"760571954";"45";"9";"1";"";"2025-01-02";"";"2025-01-02T09:36:23";"AutoPASS + automatisk";"Fjellinjen AS";"Påkjøring Granfoss fra E18";"2032";"www.fjellinjen.no";"Med metrering";"62";"100140";"40";"113";"Ja";"46";"150";"06:30:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"230307";"Ja";"";"";"109416";"";"Stat, Statens vegvesen";"Kommune";"";"Bærum";"3201";"Akershus";"32";"RUTE3";"9151 Stor-Oslo veglys 2023-2027,9101 Drammen 2022-2023,9101 Drammen 2023-2027,9161 Oslo Elektro 2023-2028,9165 Stor Oslo Trafikksignalanlegg 2023-2028,Rekkverksvedlikehold Øst 2 Oslo Viken 2025-2026,Vegoppmerking Oslo 2024-2026";"EV18 S54D1 m204 KD1 m246";"Europaveg";"Eksisterende";"18";"54";"1";"246,205";"246,205";"443319";"0,74011136";"0,74011136";"WITH";"";"";"rampe";"0";"";"";"POINT Z(255496.956 6649375.098 17.001)";"";"";"";"";"";"";"";""
"760571978";"45";"10";"1";"";"2025-04-03";"";"2025-04-13T21:06:15";"AutoPASS + automatisk";"Fjellinjen AS";"Ring 3 Gaustad";"2032";"www.fjellinjen.no";"Med metrering";"37";"100140";"40";"113";"Ja";"46";"150";"06:30:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"230301";"Ja";"";"";"";"";"Stat, Statens vegvesen";"Kommune";"";"Oslo";"301";"Oslo";"3";"RUTE6A";"9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9161 Oslo Elektro 2023-2028,9165 Stor Oslo Trafikksignalanlegg 2023-2028,Rekkverksvedlikehold Øst 2 Oslo Viken 2025-2026,Vegoppmerking Oslo 2024-2026,9104 Oslo-Gardermoen 2026-2031";"RV150 S2D1 m897 KD3 m132";"Riksveg";"Eksisterende";"150";"2";"1";"131,705";"131,705";"625442";"0,66047808";"0,66047808";"WITH";"";"";"rampe";"0";"";"";"POINT Z(261053.121 6653186.468 96.276)";"";"";"";"";"";"";"";""
"760759639";"45";"11";"1";"";"2025-04-03";"";"2025-04-03T15:17:33";"AutoPASS + automatisk";"Vegamot AS";"Moholt, O-snitt, rampe 1";"";"www.vegamot.no";"Med metrering";"63";"100120";"16";"38";"Ja";"21";"48";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160009";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"RUTE6A";"9401 Trondheim 2020-2025 (f.o.m. 01.09.2023),9451 Elektrokontrakt Trøndelag 2022-2026,DK 9405 Trøndelag sør,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9451 Elektrokontrakt Trøndelag 2026-2031";"EV6 S76D1 m3522 KD3 m131";"Europaveg";"Eksisterende";"6";"76";"1";"131";"131";"72219";"0,68235313";"0,68235313";"WITH";"";"";"rampe";"0";"";"";"POINT Z(272407.117 7039248.261 121.098)";"";"";"";"";"";"";"";""
"760759640";"45";"11";"1";"";"2025-04-03";"";"2025-04-03T15:17:33";"AutoPASS + automatisk";"Vegamot AS";"Moholt, O-snitt, rampe 2";"";"www.vegamot.no";"Med metrering";"63";"100120";"16";"38";"Ja";"21";"48";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160009";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"RUTE6A";"9401 Trondheim 2020-2025 (f.o.m. 01.09.2023),9451 Elektrokontrakt Trøndelag 2022-2026,DK 9405 Trøndelag sør,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9451 Elektrokontrakt Trøndelag 2026-2031";"EV6 S76D1 m3522 KD4 m72";"Europaveg";"Eksisterende";"6";"76";"1";"72";"72";"72218";"0,29671972";"0,29671972";"WITH";"";"";"rampe";"0";"";"";"POINT Z(272397.657 7039235.522 120.422)";"";"";"";"";"";"";"";""
"760759641";"45";"11";"1";"";"2025-04-03";"";"2025-04-03T15:17:33";"AutoPASS + automatisk";"Vegamot AS";"Tonstad, T-snitt, rampe 1";"";"www.vegamot.no";"Med metrering";"70";"100120";"16";"38";"Ja";"21";"48";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160012";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"RUTE6A";"9401 Trondheim 2020-2025 (f.o.m. 01.09.2023),9451 Elektrokontrakt Trøndelag 2022-2026,DK 9405 Trøndelag sør,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9451 Elektrokontrakt Trøndelag 2026-2031";"EV6 S75D1 m229 KD2 m276";"Europaveg";"Eksisterende";"6";"75";"1";"276,008";"276,008";"72196";"0,4795717";"0,4795717";"WITH";"";"";"rampe";"0";"";"";"POINT Z(269112.638 7035376.56 131.039)";"";"";"";"";"";"";"";""
"760759643";"45";"12";"1";"";"2025-04-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Vegamot AS";"Tonstad, T-snitt, rampe 3";"";"www.vegamot.no";"Med metrering";"70";"100120";"16";"38";"Ja";"21";"48";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160012";"Ja";"";"";"";"";"";"";"POINT (268952.738 7035274.721)";"Trondheim";"5001";"Trøndelag";"50";"RUTE6A";"9401 Trondheim 2020-2025 (f.o.m. 01.09.2023),9451 Elektrokontrakt Trøndelag 2022-2026,DK 9405 Trøndelag sør,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9451 Elektrokontrakt Trøndelag 2026-2031";"EV6 S75D1 m229 KD3 m432";"Europaveg";"Eksisterende";"6";"75";"1";"432";"432";"72814";"0,39157767";"0,39157767";"WITH";"";"";"rampe";"0";"";"";"POINT Z(268954.934 7035282.295 128.023)";"";"";"ukj";"100";"0";"";"-1";"-1"
"797767985";"45";"5";"1";"";"2025-10-16";"";"2025-10-16T11:46:43";"AutoPASS + automatisk";"Vegfinans Rv4 Oppland AS";"Fv. 16 Dynna";"2032";"www.vegfinans.no";"Begge retninger";"2";"100118";"55";"110";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2017";"";"";"";"";"";"";"Gran";"3446";"Innlandet";"34";"";"I01E Innlandet fylkeskommune driftskontrakt Elektro 2021-2026,3410 LAND-HADELAND 2022 - 2028";"FV2300 S3D1 m3470";"Fylkesveg";"Eksisterende";"2300";"3";"1";"3469,805";"3469,805";"2679715";"0,91079345";"0,91079345";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(256097.559 6695543.664 218.67)";"";"";"";"";"";"";"";""
"797768107";"45";"5";"1";"";"2025-10-16";"";"2025-10-16T11:46:43";"AutoPASS + automatisk";"Vegfinans Rv4 Oppland AS";"Rv. 4 Dynna";"2032";"www.vegfinans.no";"Begge retninger";"1";"100118";"55";"110";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2017";"";"";"";"";"";"";"Gran";"3446";"Innlandet";"34";"RUTE6A";"9106 Gjøvik og Romerike 2022 - 2027,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"RV4 S9D1 m4086";"Riksveg";"Eksisterende";"4";"9";"1";"4086,046";"4086,046";"2583662";"0,08820292";"0,08820292";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(255903.583 6695874.329 221.379)";"";"";"";"";"";"";"";""
"815568211";"45";"3";"1";"";"2019-12-20";"";"2025-05-16T16:49:37";"AutoPASS + automatisk";"BPS Nord - Nordland Bompengeselskap AS";"E6 Skamdal";"2030";"www.e6helgeland.no";"Begge retninger";"2";"100111";"13";"32";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2015";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(449906.22 7346169.76 11.327)";"Rana";"1833";"Nordland";"18";"RUTE7";"1814 Helgeland nord 2015-2030,9551 Nordland 2020-2025,DK Helgeland,9581 Rekkverk Nordland  2024-2024";"EV6 S123D1 m7003";"Europaveg";"Eksisterende";"6";"123";"1";"7002,734";"7002,734";"2708271";"0,40799464";"0,40799464";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(449906.204 7346169.82 11.477)";"ukjent";"2017-08-18";"sat";"10";"0";"";"0";"-1"
"825044261";"45";"2";"1";"";"2018-02-15";"";"2025-05-16T16:49:37";"AutoPASS + automatisk";"BPS Nord - Nordland Bompengeselskap AS";"Forsmo - eksisterende E6";"2032";"www.e6helgeland.no";"Begge retninger";"5";"100111";"26";"63";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2017";"";"";"";"Stat, Statens vegvesen";"";"POINT Z(420819.07 7308872.23 40.493)";"Vefsn";"1824";"Nordland";"18";"";"E1851 Helgeland 2020-2025,DK 1803 Mosjøen 2022-2027,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV7327 S1D1 m3519";"Fylkesveg";"Eksisterende";"7327";"1";"1";"3518,695";"3518,695";"885912";"0,77777437";"0,77777437";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(420818.726 7308871.987 40.53)";"ukjent";"";"pla";"20";"0";"pla";"20";"-1"
"843277255";"45";"2";"1";"";"2018-02-15";"";"2025-05-16T16:49:37";"AutoPASS + automatisk";"BPS Nord - Nordland Bompengeselskap AS";"Grane - Vefsn";"2032";"www.e6helgeland.no";"Begge retninger";"4";"100111";"31";"76";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2017";"";"";"";"Stat, Statens vegvesen";"";"POINT Z(420397.2 7283670.43 70.212)";"Grane";"1825";"Nordland";"18";"RUTE7";"1815 Helgeland sør 2017-2032,9551 Nordland 2020-2025,DK Helgeland,9581 Rekkverk Nordland  2024-2024";"EV6 S113D1 m9271";"Europaveg";"Eksisterende";"6";"113";"1";"9271,186";"9271,186";"885119";"0,92077499";"0,92077499";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(420392.93 7283669.263 70.422)";"ukjent";"2017-09-29";"sat";"10";"0";"sat";"10";"-1"
"846279712";"45";"3";"1";"";"2024-05-31";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Troms Bompengeselskap AS";"Skolegata";"2031";"harstadpakken.no";"Begge retninger";"7";"100112";"18";"27";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"590004";"Nei";"2017";"";"";"";"Stat, Statens vegvesen";"";"POINT Z(561862.36 7633460.061 43.891)";"Harstad";"5503";"Troms";"55";"RUTE8A";"DK Midtre Hålogaland,E9552 DV elektro Midtre Hålogaland 2020-2025,9503 Midtre Hålogaland 2021-2026,9581 Rekkverk Nordland  2024-2024,E9552 Midtre Hålogaland 2025-2030";"RV83 S3D10 m1980";"Riksveg";"Eksisterende";"83";"3";"10";"1979,765";"1979,765";"2788110";"0,82530603";"0,82530603";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(561862.014 7633459.373 44.216)";"";"2017-10-10";"lan";"11";"0";"lan";"11";"-1"
"854853551";"45";"6";"1";"";"2025-10-16";"";"2025-10-16T11:46:43";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Bommestad";"2038";"www.vegfinans.no";"Begge retninger";"7";"100139";"11";"16";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2018";"";"";"";"Privat";"Statens vegvesen";"POINT Z(216837.36 6559789.57 46.413)";"Larvik";"3909";"Vestfold";"39";"RUTE3";"9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025";"EV18 S32D1 m339";"Europaveg";"Eksisterende";"18";"32";"1";"338,899";"338,899";"2680848";"0,51167243";"0,51167243";"WITH";"LEFT";"";"kanalisertVeg";"0";"";"";"POINT Z(216836.262 6559790.637 46.882)";"";"2017-12-05";"lan";"5";"0";"lan";"5";"-1"
"903789524";"45";"4";"1";"";"2022-07-28";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Vegfinans Rv36 Telemark AS";"Rv. 36 Ullevik";"2033";"www.vegfinans.no";"Begge retninger";"1";"100119";"30";"77";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2018";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (171939.411 6590776.055)";"Nome";"4018";"Telemark";"40";"RUTE5A";"9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025";"RV36 S7D1 m4992";"Riksveg";"Eksisterende";"36";"7";"1";"4991,813";"4991,813";"2788124";"0,90387016";"0,90387016";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(171938.96 6590774.629 44.833)";"";"2018-09-14";"dig";"50";"0";"";"-1";"-1"
"906727232";"45";"13";"1";"";"2025-05-23";"";"2025-05-23T19:12:30";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 509 Flyplassveien, mot Sørvest - Sola flyplass";"2030";"https://ferde.no";"Med metrering";"501";"100014";"28";"71";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"100001";"Ja";"2018";"";"";"";"Privat";"";"POINT Z(-39057.3 6565546.01 8.78)";"Sola";"1124";"Rogaland";"11";"RUTE3";"9301 Stavanger 2022-2027,9351 Rogaland og Sunnhordland 2022-2027,9301 Stavanger 2022-2027 (2023-),9361 automasjon Vestland og Rogaland 2022-2025,E9351 Rogaland og Sunnhordland 2027-2032";"RV509 S1D10 m870";"Riksveg";"Eksisterende";"509";"1";"10";"869,848";"869,848";"2721331";"0,15503309";"0,15503309";"WITH";"";"1,3K";"kanalisertVeg";"0";"";"446:907359871";"POINT Z(-39055.125 6565541.992 9.051)";"ukjent";"2018-09-25";"lan";"3";"0";"lan";"3";"-1"
"906727233";"45";"12";"1";"";"2025-05-23";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 374 Nordsjøveien, mot Nord - Sola flyplass";"2030";"https://ferde.no";"Med metrering";"502";"100014";"28";"71";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"100001";"Ja";"2018";"";"";"";"Privat";"";"POINT (-39705.454 6565161.712)";"Sola";"1124";"Rogaland";"11";"";"RFK Stavanger 2026-2027,1153 FV Elektro Drift Sør-Rogaland 2024-2025,1103 Stavanger 2022-2027,1153 FV Elektro Drift Sør-Rogaland 2025-2028";"FV4524 S1D1 m4105";"Fylkesveg";"Eksisterende";"4524";"1";"1";"4105,321";"4105,321";"320684";"0,91769024";"0,91769024";"WITH";"";"1";"enkelBilveg";"0";"";"65:916717152,446:907359872";"POINT Z(-39710.947 6565164.744 4.834)";"";"";"ukj";"215";"99";"";"-1";"-1"
